project,article,granularity,timestamp,access,agent,views,gender
en.wikipedia,Robert_Knox,monthly,2022-12-01,all-access,all-agents,5424,male
en.wikipedia,Arthur_Lapworth,monthly,2020-01-01,all-access,all-agents,192,male
en.wikipedia,Arthur_Lapworth,monthly,2020-02-01,all-access,all-agents,183,male
en.wikipedia,Arthur_Lapworth,monthly,2020-03-01,all-access,all-agents,153,male
en.wikipedia,Arthur_Lapworth,monthly,2020-04-01,all-access,all-agents,174,male
en.wikipedia,Arthur_Lapworth,monthly,2020-05-01,all-access,all-agents,201,male
en.wikipedia,Arthur_Lapworth,monthly,2020-06-01,all-access,all-agents,143,male
en.wikipedia,Arthur_Lapworth,monthly,2020-07-01,all-access,all-agents,209,male
en.wikipedia,Arthur_Lapworth,monthly,2020-08-01,all-access,all-agents,114,male
en.wikipedia,Arthur_Lapworth,monthly,2020-09-01,all-access,all-agents,106,male
en.wikipedia,Arthur_Lapworth,monthly,2020-10-01,all-access,all-agents,115,male
en.wikipedia,Arthur_Lapworth,monthly,2020-11-01,all-access,all-agents,123,male
en.wikipedia,Arthur_Lapworth,monthly,2020-12-01,all-access,all-agents,343,male
en.wikipedia,Arthur_Lapworth,monthly,2021-01-01,all-access,all-agents,126,male
en.wikipedia,Arthur_Lapworth,monthly,2021-02-01,all-access,all-agents,140,male
en.wikipedia,Arthur_Lapworth,monthly,2021-03-01,all-access,all-agents,138,male
en.wikipedia,Arthur_Lapworth,monthly,2021-04-01,all-access,all-agents,127,male
en.wikipedia,Arthur_Lapworth,monthly,2021-05-01,all-access,all-agents,150,male
en.wikipedia,Arthur_Lapworth,monthly,2021-06-01,all-access,all-agents,135,male
en.wikipedia,Arthur_Lapworth,monthly,2021-07-01,all-access,all-agents,127,male
en.wikipedia,Arthur_Lapworth,monthly,2021-08-01,all-access,all-agents,130,male
en.wikipedia,Arthur_Lapworth,monthly,2021-09-01,all-access,all-agents,142,male
en.wikipedia,Arthur_Lapworth,monthly,2021-10-01,all-access,all-agents,143,male
en.wikipedia,Arthur_Lapworth,monthly,2021-11-01,all-access,all-agents,131,male
en.wikipedia,Arthur_Lapworth,monthly,2021-12-01,all-access,all-agents,138,male
en.wikipedia,Arthur_Lapworth,monthly,2022-01-01,all-access,all-agents,145,male
en.wikipedia,Arthur_Lapworth,monthly,2022-02-01,all-access,all-agents,137,male
en.wikipedia,Arthur_Lapworth,monthly,2022-03-01,all-access,all-agents,126,male
en.wikipedia,Arthur_Lapworth,monthly,2022-04-01,all-access,all-agents,131,male
en.wikipedia,Arthur_Lapworth,monthly,2022-05-01,all-access,all-agents,159,male
en.wikipedia,Arthur_Lapworth,monthly,2022-06-01,all-access,all-agents,156,male
en.wikipedia,Arthur_Lapworth,monthly,2022-07-01,all-access,all-agents,156,male
en.wikipedia,Arthur_Lapworth,monthly,2022-08-01,all-access,all-agents,171,male
en.wikipedia,Arthur_Lapworth,monthly,2022-09-01,all-access,all-agents,136,male
en.wikipedia,Arthur_Lapworth,monthly,2022-10-01,all-access,all-agents,132,male
en.wikipedia,Arthur_Lapworth,monthly,2022-11-01,all-access,all-agents,133,male
en.wikipedia,Arthur_Lapworth,monthly,2022-12-01,all-access,all-agents,145,male
en.wikipedia,John_Latham_(ornithologist),monthly,2020-01-01,all-access,all-agents,1045,male
en.wikipedia,John_Latham_(ornithologist),monthly,2020-02-01,all-access,all-agents,1022,male
en.wikipedia,John_Latham_(ornithologist),monthly,2020-03-01,all-access,all-agents,1010,male
en.wikipedia,John_Latham_(ornithologist),monthly,2020-04-01,all-access,all-agents,3099,male
en.wikipedia,John_Latham_(ornithologist),monthly,2020-05-01,all-access,all-agents,1653,male
en.wikipedia,John_Latham_(ornithologist),monthly,2020-06-01,all-access,all-agents,1399,male
en.wikipedia,John_Latham_(ornithologist),monthly,2020-07-01,all-access,all-agents,720,male
en.wikipedia,John_Latham_(ornithologist),monthly,2020-08-01,all-access,all-agents,659,male
en.wikipedia,John_Latham_(ornithologist),monthly,2020-09-01,all-access,all-agents,707,male
en.wikipedia,John_Latham_(ornithologist),monthly,2020-10-01,all-access,all-agents,1494,male
en.wikipedia,John_Latham_(ornithologist),monthly,2020-11-01,all-access,all-agents,4192,male
en.wikipedia,John_Latham_(ornithologist),monthly,2020-12-01,all-access,all-agents,1359,male
en.wikipedia,John_Latham_(ornithologist),monthly,2021-01-01,all-access,all-agents,1065,male
en.wikipedia,John_Latham_(ornithologist),monthly,2021-02-01,all-access,all-agents,1241,male
en.wikipedia,John_Latham_(ornithologist),monthly,2021-03-01,all-access,all-agents,892,male
en.wikipedia,John_Latham_(ornithologist),monthly,2021-04-01,all-access,all-agents,5185,male
en.wikipedia,John_Latham_(ornithologist),monthly,2021-05-01,all-access,all-agents,989,male
en.wikipedia,John_Latham_(ornithologist),monthly,2021-06-01,all-access,all-agents,746,male
en.wikipedia,John_Latham_(ornithologist),monthly,2021-07-01,all-access,all-agents,1140,male
en.wikipedia,John_Latham_(ornithologist),monthly,2021-08-01,all-access,all-agents,1043,male
en.wikipedia,John_Latham_(ornithologist),monthly,2021-09-01,all-access,all-agents,914,male
en.wikipedia,John_Latham_(ornithologist),monthly,2021-10-01,all-access,all-agents,939,male
en.wikipedia,John_Latham_(ornithologist),monthly,2021-11-01,all-access,all-agents,854,male
en.wikipedia,John_Latham_(ornithologist),monthly,2021-12-01,all-access,all-agents,3838,male
en.wikipedia,John_Latham_(ornithologist),monthly,2022-01-01,all-access,all-agents,1092,male
en.wikipedia,John_Latham_(ornithologist),monthly,2022-02-01,all-access,all-agents,1369,male
en.wikipedia,John_Latham_(ornithologist),monthly,2022-03-01,all-access,all-agents,1036,male
en.wikipedia,John_Latham_(ornithologist),monthly,2022-04-01,all-access,all-agents,4758,male
en.wikipedia,John_Latham_(ornithologist),monthly,2022-05-01,all-access,all-agents,1012,male
en.wikipedia,John_Latham_(ornithologist),monthly,2022-06-01,all-access,all-agents,901,male
en.wikipedia,John_Latham_(ornithologist),monthly,2022-07-01,all-access,all-agents,930,male
en.wikipedia,John_Latham_(ornithologist),monthly,2022-08-01,all-access,all-agents,1005,male
en.wikipedia,John_Latham_(ornithologist),monthly,2022-09-01,all-access,all-agents,812,male
en.wikipedia,John_Latham_(ornithologist),monthly,2022-10-01,all-access,all-agents,1025,male
en.wikipedia,John_Latham_(ornithologist),monthly,2022-11-01,all-access,all-agents,1204,male
en.wikipedia,John_Latham_(ornithologist),monthly,2022-12-01,all-access,all-agents,1088,male
en.wikipedia,Magnus_Maclean,monthly,2020-01-01,all-access,all-agents,91,male
en.wikipedia,Magnus_Maclean,monthly,2020-02-01,all-access,all-agents,56,male
en.wikipedia,Magnus_Maclean,monthly,2020-03-01,all-access,all-agents,97,male
en.wikipedia,Magnus_Maclean,monthly,2020-04-01,all-access,all-agents,84,male
en.wikipedia,Magnus_Maclean,monthly,2020-05-01,all-access,all-agents,82,male
en.wikipedia,Magnus_Maclean,monthly,2020-06-01,all-access,all-agents,52,male
en.wikipedia,Magnus_Maclean,monthly,2020-07-01,all-access,all-agents,60,male
en.wikipedia,Magnus_Maclean,monthly,2020-08-01,all-access,all-agents,113,male
en.wikipedia,Magnus_Maclean,monthly,2020-09-01,all-access,all-agents,75,male
en.wikipedia,Magnus_Maclean,monthly,2020-10-01,all-access,all-agents,92,male
en.wikipedia,Magnus_Maclean,monthly,2020-11-01,all-access,all-agents,68,male
en.wikipedia,Magnus_Maclean,monthly,2020-12-01,all-access,all-agents,54,male
en.wikipedia,Magnus_Maclean,monthly,2021-01-01,all-access,all-agents,83,male
en.wikipedia,Magnus_Maclean,monthly,2021-02-01,all-access,all-agents,59,male
en.wikipedia,Magnus_Maclean,monthly,2021-03-01,all-access,all-agents,89,male
en.wikipedia,Magnus_Maclean,monthly,2021-04-01,all-access,all-agents,135,male
en.wikipedia,Magnus_Maclean,monthly,2021-05-01,all-access,all-agents,125,male
en.wikipedia,Magnus_Maclean,monthly,2021-06-01,all-access,all-agents,92,male
en.wikipedia,Magnus_Maclean,monthly,2021-07-01,all-access,all-agents,85,male
en.wikipedia,Magnus_Maclean,monthly,2021-08-01,all-access,all-agents,90,male
en.wikipedia,Magnus_Maclean,monthly,2021-09-01,all-access,all-agents,63,male
en.wikipedia,Magnus_Maclean,monthly,2021-10-01,all-access,all-agents,82,male
en.wikipedia,Magnus_Maclean,monthly,2021-11-01,all-access,all-agents,55,male
en.wikipedia,Magnus_Maclean,monthly,2021-12-01,all-access,all-agents,52,male
en.wikipedia,Magnus_Maclean,monthly,2022-01-01,all-access,all-agents,41,male
en.wikipedia,Magnus_Maclean,monthly,2022-02-01,all-access,all-agents,82,male
en.wikipedia,Magnus_Maclean,monthly,2022-03-01,all-access,all-agents,70,male
en.wikipedia,Magnus_Maclean,monthly,2022-04-01,all-access,all-agents,72,male
en.wikipedia,Magnus_Maclean,monthly,2022-05-01,all-access,all-agents,73,male
en.wikipedia,Magnus_Maclean,monthly,2022-06-01,all-access,all-agents,106,male
en.wikipedia,Magnus_Maclean,monthly,2022-07-01,all-access,all-agents,101,male
en.wikipedia,Magnus_Maclean,monthly,2022-08-01,all-access,all-agents,85,male
en.wikipedia,Magnus_Maclean,monthly,2022-09-01,all-access,all-agents,61,male
en.wikipedia,Magnus_Maclean,monthly,2022-10-01,all-access,all-agents,64,male
en.wikipedia,Magnus_Maclean,monthly,2022-11-01,all-access,all-agents,67,male
en.wikipedia,Magnus_Maclean,monthly,2022-12-01,all-access,all-agents,67,male
en.wikipedia,William_Morgan_(actuary),monthly,2020-01-01,all-access,all-agents,694,male
en.wikipedia,William_Morgan_(actuary),monthly,2020-02-01,all-access,all-agents,573,male
en.wikipedia,William_Morgan_(actuary),monthly,2020-03-01,all-access,all-agents,561,male
en.wikipedia,William_Morgan_(actuary),monthly,2020-04-01,all-access,all-agents,529,male
en.wikipedia,William_Morgan_(actuary),monthly,2020-05-01,all-access,all-agents,581,male
en.wikipedia,William_Morgan_(actuary),monthly,2020-06-01,all-access,all-agents,726,male
en.wikipedia,William_Morgan_(actuary),monthly,2020-07-01,all-access,all-agents,678,male
en.wikipedia,William_Morgan_(actuary),monthly,2020-08-01,all-access,all-agents,594,male
en.wikipedia,William_Morgan_(actuary),monthly,2020-09-01,all-access,all-agents,441,male
en.wikipedia,William_Morgan_(actuary),monthly,2020-10-01,all-access,all-agents,508,male
en.wikipedia,William_Morgan_(actuary),monthly,2020-11-01,all-access,all-agents,577,male
en.wikipedia,William_Morgan_(actuary),monthly,2020-12-01,all-access,all-agents,523,male
en.wikipedia,William_Morgan_(actuary),monthly,2021-01-01,all-access,all-agents,727,male
en.wikipedia,William_Morgan_(actuary),monthly,2021-02-01,all-access,all-agents,594,male
en.wikipedia,William_Morgan_(actuary),monthly,2021-03-01,all-access,all-agents,672,male
en.wikipedia,William_Morgan_(actuary),monthly,2021-04-01,all-access,all-agents,617,male
en.wikipedia,William_Morgan_(actuary),monthly,2021-05-01,all-access,all-agents,612,male
en.wikipedia,William_Morgan_(actuary),monthly,2021-06-01,all-access,all-agents,571,male
en.wikipedia,William_Morgan_(actuary),monthly,2021-07-01,all-access,all-agents,551,male
en.wikipedia,William_Morgan_(actuary),monthly,2021-08-01,all-access,all-agents,471,male
en.wikipedia,William_Morgan_(actuary),monthly,2021-09-01,all-access,all-agents,422,male
en.wikipedia,William_Morgan_(actuary),monthly,2021-10-01,all-access,all-agents,540,male
en.wikipedia,William_Morgan_(actuary),monthly,2021-11-01,all-access,all-agents,578,male
en.wikipedia,William_Morgan_(actuary),monthly,2021-12-01,all-access,all-agents,511,male
en.wikipedia,William_Morgan_(actuary),monthly,2022-01-01,all-access,all-agents,561,male
en.wikipedia,William_Morgan_(actuary),monthly,2022-02-01,all-access,all-agents,635,male
en.wikipedia,William_Morgan_(actuary),monthly,2022-03-01,all-access,all-agents,594,male
en.wikipedia,William_Morgan_(actuary),monthly,2022-04-01,all-access,all-agents,570,male
en.wikipedia,William_Morgan_(actuary),monthly,2022-05-01,all-access,all-agents,641,male
en.wikipedia,William_Morgan_(actuary),monthly,2022-06-01,all-access,all-agents,506,male
en.wikipedia,William_Morgan_(actuary),monthly,2022-07-01,all-access,all-agents,467,male
en.wikipedia,William_Morgan_(actuary),monthly,2022-08-01,all-access,all-agents,516,male
en.wikipedia,William_Morgan_(actuary),monthly,2022-09-01,all-access,all-agents,508,male
en.wikipedia,William_Morgan_(actuary),monthly,2022-10-01,all-access,all-agents,520,male
en.wikipedia,William_Morgan_(actuary),monthly,2022-11-01,all-access,all-agents,563,male
en.wikipedia,William_Morgan_(actuary),monthly,2022-12-01,all-access,all-agents,511,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2020-01-01,all-access,all-agents,87,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2020-02-01,all-access,all-agents,117,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2020-03-01,all-access,all-agents,88,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2020-04-01,all-access,all-agents,98,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2020-05-01,all-access,all-agents,86,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2020-06-01,all-access,all-agents,115,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2020-07-01,all-access,all-agents,64,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2020-08-01,all-access,all-agents,152,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2020-09-01,all-access,all-agents,101,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2020-10-01,all-access,all-agents,94,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2020-11-01,all-access,all-agents,102,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2020-12-01,all-access,all-agents,119,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2021-01-01,all-access,all-agents,126,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2021-02-01,all-access,all-agents,141,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2021-03-01,all-access,all-agents,125,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2021-04-01,all-access,all-agents,108,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2021-05-01,all-access,all-agents,150,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2021-06-01,all-access,all-agents,143,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2021-07-01,all-access,all-agents,135,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2021-08-01,all-access,all-agents,146,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2021-09-01,all-access,all-agents,121,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2021-10-01,all-access,all-agents,140,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2021-11-01,all-access,all-agents,169,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2021-12-01,all-access,all-agents,139,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2022-01-01,all-access,all-agents,170,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2022-02-01,all-access,all-agents,153,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2022-03-01,all-access,all-agents,117,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2022-04-01,all-access,all-agents,127,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2022-05-01,all-access,all-agents,144,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2022-06-01,all-access,all-agents,127,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2022-07-01,all-access,all-agents,104,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2022-08-01,all-access,all-agents,126,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2022-09-01,all-access,all-agents,98,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2022-10-01,all-access,all-agents,107,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2022-11-01,all-access,all-agents,119,male
en.wikipedia,Andrew_Murray_(naturalist),monthly,2022-12-01,all-access,all-agents,102,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2020-04-01,all-access,all-agents,76,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2020-05-01,all-access,all-agents,48,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2020-06-01,all-access,all-agents,46,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2020-07-01,all-access,all-agents,49,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2020-08-01,all-access,all-agents,36,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2020-09-01,all-access,all-agents,41,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2020-10-01,all-access,all-agents,42,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2020-11-01,all-access,all-agents,134,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2020-12-01,all-access,all-agents,130,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2021-01-01,all-access,all-agents,76,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2021-02-01,all-access,all-agents,36,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2021-03-01,all-access,all-agents,47,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2021-04-01,all-access,all-agents,59,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2021-05-01,all-access,all-agents,75,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2021-06-01,all-access,all-agents,53,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2021-07-01,all-access,all-agents,51,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2021-08-01,all-access,all-agents,54,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2021-09-01,all-access,all-agents,60,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2021-10-01,all-access,all-agents,63,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2021-11-01,all-access,all-agents,48,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2021-12-01,all-access,all-agents,42,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2022-01-01,all-access,all-agents,83,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2022-02-01,all-access,all-agents,42,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2022-03-01,all-access,all-agents,56,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2022-04-01,all-access,all-agents,71,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2022-05-01,all-access,all-agents,42,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2022-06-01,all-access,all-agents,45,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2022-07-01,all-access,all-agents,50,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2022-08-01,all-access,all-agents,48,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2022-09-01,all-access,all-agents,51,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2022-10-01,all-access,all-agents,58,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2022-11-01,all-access,all-agents,75,male
en.wikipedia,Thomas_Hudson_Nelson,monthly,2022-12-01,all-access,all-agents,41,male
en.wikipedia,Matthew_Young_Orr,monthly,2020-01-01,all-access,all-agents,57,male
en.wikipedia,Matthew_Young_Orr,monthly,2020-02-01,all-access,all-agents,68,male
en.wikipedia,Matthew_Young_Orr,monthly,2020-03-01,all-access,all-agents,68,male
en.wikipedia,Matthew_Young_Orr,monthly,2020-04-01,all-access,all-agents,68,male
en.wikipedia,Matthew_Young_Orr,monthly,2020-05-01,all-access,all-agents,84,male
en.wikipedia,Matthew_Young_Orr,monthly,2020-06-01,all-access,all-agents,54,male
en.wikipedia,Matthew_Young_Orr,monthly,2020-07-01,all-access,all-agents,47,male
en.wikipedia,Matthew_Young_Orr,monthly,2020-08-01,all-access,all-agents,63,male
en.wikipedia,Matthew_Young_Orr,monthly,2020-09-01,all-access,all-agents,53,male
